thisDate,branch name,new files,existing files,Total files
2/18/2022,MARONDERA EXT4121,1,1,2
2/19/2022,MARONDERA EXT4121,2,1,3
2/20/2022,MARONDERA EXT4121,2,2,4
2/21/2022,MARONDERA EXT4121,4,2,6
2/22/2022,MARONDERA EXT4121,3,2,5
2/25/2022,MARONDERA EXT4121,2,0,2
2/27/2022,MARONDERA EXT4121,1,0,1
2/28/2022,MARONDERA EXT4121,1,1,2
3/1/2022,MARONDERA EXT4121,2,1,3
3/2/2022,MARONDERA EXT4121,2,2,4
3/3/2022,MARONDERA EXT4121,1,2,3
3/4/2022,MARONDERA EXT4121,1,2,3
3/5/2022,MARONDERA EXT4121,1,1,2
3/6/2022,MARONDERA EXT4121,2,1,3
3/7/2022,MARONDERA EXT4121,3,2,5
3/8/2022,MARONDERA EXT4121,2,2,4
3/9/2022,MARONDERA EXT4121,3,2,5
3/10/2022,MARONDERA EXT4121,2,1,3
3/11/2022,MARONDERA EXT4121,3,2,5
3/12/2022,MARONDERA EXT4121,2,2,4
3/13/2022,MARONDERA EXT4121,2,2,4
3/14/2022,MARONDERA EXT4121,2,2,4
3/15/2022,MARONDERA EXT4121,1,2,3
3/16/2022,MARONDERA EXT4121,2,1,3
3/17/2022,MARONDERA EXT4121,2,2,4
3/18/2022,MARONDERA EXT4121,3,1,4
3/19/2022,MARONDERA EXT4121,3,3,6
3/20/2022,MARONDERA EXT4121,3,3,6
3/22/2022,MARONDERA EXT4121,2,1,3
3/23/2022,MARONDERA EXT4121,3,1,4
3/24/2022,MARONDERA EXT4121,3,2,5
3/26/2022,MARONDERA EXT4121,4,1,5
3/27/2022,MARONDERA EXT4121,3,2,5
3/29/2022,MARONDERA EXT4121,2,1,3
3/31/2022,MARONDERA EXT4121,1,2,3
4/1/2022,MARONDERA EXT4121,1,1,2
4/3/2022,MARONDERA EXT4121,2,0,2
4/6/2022,MARONDERA EXT4121,3,1,4
4/7/2022,MARONDERA EXT4121,2,2,4
4/8/2022,MARONDERA EXT4121,1,2,3
4/9/2022,MARONDERA EXT4121,2,1,3
4/11/2022,MARONDERA EXT4121,3,1,4
4/12/2022,MARONDERA EXT4121,2,3,5
4/13/2022,MARONDERA EXT4121,1,2,3
4/14/2022,MARONDERA EXT4121,2,2,4
4/15/2022,MARONDERA EXT4121,4,2,6
4/16/2022,MARONDERA EXT4121,3,1,4
4/17/2022,MARONDERA EXT4121,3,1,4
4/18/2022,MARONDERA EXT4121,2,3,5
4/19/2022,MARONDERA EXT4121,5,2,7
4/20/2022,MARONDERA EXT4121,1,6,7
4/21/2022,MARONDERA EXT4121,5,2,7
4/22/2022,MARONDERA EXT4121,2,2,4
4/24/2022,MARONDERA EXT4121,1,1,2
4/25/2022,MARONDERA EXT4121,1,1,2
4/26/2022,MARONDERA EXT4121,3,1,4
4/27/2022,MARONDERA EXT4121,4,2,6
4/28/2022,MARONDERA EXT4121,3,3,6
4/29/2022,MARONDERA EXT4121,4,2,6
4/30/2022,MARONDERA EXT4121,3,2,5
5/2/2022,MARONDERA EXT4121,2,0,2
5/3/2022,MARONDERA EXT4121,3,2,5
5/5/2022,MARONDERA EXT4121,4,2,6
5/6/2022,MARONDERA EXT4121,1,4,5
5/7/2022,MARONDERA EXT4121,3,2,5
5/8/2022,MARONDERA EXT4121,2,1,3
5/9/2022,MARONDERA EXT4121,2,0,2
5/11/2022,MARONDERA EXT4121,3,0,3
5/13/2022,MARONDERA EXT4121,5,0,5
5/14/2022,MARONDERA EXT4121,2,5,7
5/15/2022,MARONDERA EXT4121,1,2,3
5/16/2022,MARONDERA EXT4121,1,1,2
5/17/2022,MARONDERA EXT4121,1,1,2
5/18/2022,MARONDERA EXT4121,2,1,3
5/19/2022,MARONDERA EXT4121,2,1,3
5/20/2022,MARONDERA EXT4121,4,2,6
5/22/2022,MARONDERA EXT4121,6,0,6
5/23/2022,MARONDERA EXT4121,2,3,5
5/24/2022,MARONDERA EXT4121,3,1,4
5/25/2022,MARONDERA EXT4121,1,2,3
5/28/2022,MARONDERA EXT4121,7,0,7
5/30/2022,MARONDERA EXT4121,4,0,4
5/31/2022,MARONDERA EXT4121,2,4,6
6/1/2022,MARONDERA EXT4121,1,1,2
6/2/2022,MARONDERA EXT4121,2,1,3
6/3/2022,MARONDERA EXT4121,3,2,5
6/4/2022,MARONDERA EXT4121,2,4,6
6/5/2022,MARONDERA EXT4121,3,3,6
6/6/2022,MARONDERA EXT4121,2,2,4
6/9/2022,MARONDERA EXT4121,2,1,3
6/10/2022,MARONDERA EXT4121,1,2,3
6/11/2022,MARONDERA EXT4121,6,0,6
6/12/2022,MARONDERA EXT4121,1,4,5
6/13/2022,MARONDERA EXT4121,4,2,6
6/14/2022,MARONDERA EXT4121,2,4,6
6/15/2022,MARONDERA EXT4121,1,1,2
6/17/2022,MARONDERA EXT4121,1,0,1
6/18/2022,MARONDERA EXT4121,2,0,2
6/19/2022,MARONDERA EXT4121,3,2,5
6/20/2022,MARONDERA EXT4121,3,2,5
6/21/2022,MARONDERA EXT4121,3,1,4
6/22/2022,MARONDERA EXT4121,4,3,7
6/23/2022,MARONDERA EXT4121,2,3,5
6/24/2022,MARONDERA EXT4121,3,2,5
6/26/2022,MARONDERA EXT4121,2,0,2
6/27/2022,MARONDERA EXT4121,4,1,5
6/28/2022,MARONDERA EXT4121,2,4,6
6/30/2022,MARONDERA EXT4121,1,2,3
7/2/2022,MARONDERA EXT4121,2,2,4
7/3/2022,MARONDERA EXT4121,3,3,6
7/4/2022,MARONDERA EXT4121,6,4,10
7/5/2022,MARONDERA EXT4121,1,8,9
7/6/2022,MARONDERA EXT4121,2,3,5
7/7/2022,MARONDERA EXT4121,2,3,5
7/8/2022,MARONDERA EXT4121,2,2,4
7/9/2022,MARONDERA EXT4121,1,3,4
7/10/2022,MARONDERA EXT4121,3,2,5
7/11/2022,MARONDERA EXT4121,3,4,7
7/14/2022,MARONDERA EXT4121,1,1,2
7/15/2022,MARONDERA EXT4121,4,1,5
7/17/2022,MARONDERA EXT4121,6,0,6
7/18/2022,MARONDERA EXT4121,5,5,10
7/19/2022,MARONDERA EXT4121,6,4,10
7/20/2022,MARONDERA EXT4121,3,5,8
7/21/2022,MARONDERA EXT4121,1,2,3
7/22/2022,MARONDERA EXT4121,1,0,1
7/23/2022,MARONDERA EXT4121,4,1,5
7/24/2022,MARONDERA EXT4121,4,2,6
7/25/2022,MARONDERA EXT4121,3,4,7
7/26/2022,MARONDERA EXT4121,2,4,6
7/27/2022,MARONDERA EXT4121,3,3,6
7/29/2022,MARONDERA EXT4121,6,1,7
7/30/2022,MARONDERA EXT4121,3,2,5
7/31/2022,MARONDERA EXT4121,1,1,2
8/1/2022,MARONDERA EXT4121,2,0,2
8/2/2022,MARONDERA EXT4121,1,0,1
8/3/2022,MARONDERA EXT4121,2,1,3
8/4/2022,MARONDERA EXT4121,3,2,5
8/5/2022,MARONDERA EXT4121,1,3,4
8/8/2022,MARONDERA EXT4121,2,0,2
8/9/2022,MARONDERA EXT4121,3,2,5
8/10/2022,MARONDERA EXT4121,4,1,5
8/11/2022,MARONDERA EXT4121,1,2,3
8/12/2022,MARONDERA EXT4121,2,1,3
8/13/2022,MARONDERA EXT4121,2,1,3
8/14/2022,MARONDERA EXT4121,1,1,2
8/15/2022,MARONDERA EXT4121,4,2,6
8/16/2022,MARONDERA EXT4121,2,6,8
8/17/2022,MARONDERA EXT4121,2,1,3
8/18/2022,MARONDERA EXT4121,3,2,5
8/19/2022,MARONDERA EXT4121,2,4,6
8/21/2022,MARONDERA EXT4121,3,1,4
8/22/2022,MARONDERA EXT4121,3,3,6
8/23/2022,MARONDERA EXT4121,1,5,6
8/25/2022,MARONDERA EXT4121,1,1,2
8/26/2022,MARONDERA EXT4121,1,1,2
8/27/2022,MARONDERA EXT4121,2,1,3
8/28/2022,MARONDERA EXT4121,1,1,2
8/30/2022,MARONDERA EXT4121,2,0,2
8/31/2022,MARONDERA EXT4121,1,2,3
9/1/2022,MARONDERA EXT4121,4,1,5
9/2/2022,MARONDERA EXT4121,3,2,5
9/5/2022,MARONDERA EXT4121,1,0,1
9/6/2022,MARONDERA EXT4121,2,1,3
9/7/2022,MARONDERA EXT4121,2,2,4
9/8/2022,MARONDERA EXT4121,3,1,4
9/10/2022,MARONDERA EXT4121,5,1,6
9/11/2022,MARONDERA EXT4121,4,2,6
9/13/2022,MARONDERA EXT4121,6,1,7
9/14/2022,MARONDERA EXT4121,2,4,6
9/15/2022,MARONDERA EXT4121,1,2,3
9/17/2022,MARONDERA EXT4121,1,0,1
9/19/2022,MARONDERA EXT4121,3,1,4
9/20/2022,MARONDERA EXT4121,2,2,4
9/22/2022,MARONDERA EXT4121,1,0,1
9/23/2022,MARONDERA EXT4121,1,1,2
9/24/2022,MARONDERA EXT4121,6,2,8
9/25/2022,MARONDERA EXT4121,2,2,4
9/26/2022,MARONDERA EXT4121,4,2,6
9/27/2022,MARONDERA EXT4121,3,2,5
9/28/2022,MARONDERA EXT4121,2,2,4
10/2/2022,MARONDERA EXT4121,1,0,1
10/3/2022,MARONDERA EXT4121,2,0,2
10/4/2022,MARONDERA EXT4121,2,2,4
10/5/2022,MARONDERA EXT4121,2,2,4
10/7/2022,MARONDERA EXT4121,1,0,1
10/10/2022,MARONDERA EXT4121,3,1,4
10/12/2022,MARONDERA EXT4121,2,1,3
10/14/2022,MARONDERA EXT4121,6,0,6
10/17/2022,MARONDERA EXT4121,4,0,4
10/18/2022,MARONDERA EXT4121,1,2,3
10/19/2022,MARONDERA EXT4121,2,3,5
10/20/2022,MARONDERA EXT4121,2,1,3
10/23/2022,MARONDERA EXT4121,1,0,1
10/24/2022,MARONDERA EXT4121,2,1,3
10/25/2022,MARONDERA EXT4121,3,0,3
10/27/2022,MARONDERA EXT4121,3,0,3
10/28/2022,MARONDERA EXT4121,3,3,6
10/31/2022,MARONDERA EXT4121,2,1,3
11/1/2022,MARONDERA EXT4121,2,2,4
11/2/2022,MARONDERA EXT4121,1,1,2
11/4/2022,MARONDERA EXT4121,1,1,2
11/5/2022,MARONDERA EXT4121,5,1,6
11/6/2022,MARONDERA EXT4121,5,3,8
11/7/2022,MARONDERA EXT4121,2,4,6
11/8/2022,MARONDERA EXT4121,1,3,4
11/9/2022,MARONDERA EXT4121,2,1,3
11/10/2022,MARONDERA EXT4121,1,2,3
11/11/2022,MARONDERA EXT4121,3,0,3
11/12/2022,MARONDERA EXT4121,1,3,4
11/13/2022,MARONDERA EXT4121,2,0,2
11/14/2022,MARONDERA EXT4121,3,1,4
11/16/2022,MARONDERA EXT4121,3,0,3
11/17/2022,MARONDERA EXT4121,4,2,6
11/18/2022,MARONDERA EXT4121,2,4,6
11/21/2022,MARONDERA EXT4121,1,0,1
11/22/2022,MARONDERA EXT4121,2,1,3
11/23/2022,MARONDERA EXT4121,1,0,1
11/24/2022,MARONDERA EXT4121,2,1,3
11/25/2022,MARONDERA EXT4121,1,2,3
11/26/2022,MARONDERA EXT4121,1,0,1
11/27/2022,MARONDERA EXT4121,2,1,3
11/28/2022,MARONDERA EXT4121,2,2,4
11/30/2022,MARONDERA EXT4121,3,1,4
12/1/2022,MARONDERA EXT4121,2,2,4
12/3/2022,MARONDERA EXT4121,2,0,2
12/4/2022,MARONDERA EXT4121,2,1,3
12/7/2022,MARONDERA EXT4121,1,0,1
12/9/2022,MARONDERA EXT4121,3,0,3
12/10/2022,MARONDERA EXT4121,3,3,6
12/11/2022,MARONDERA EXT4121,2,2,4
12/12/2022,MARONDERA EXT4121,3,2,5
12/13/2022,MARONDERA EXT4121,6,4,10
12/14/2022,MARONDERA EXT4121,3,8,11
12/16/2022,MARONDERA EXT4121,4,0,4
12/17/2022,MARONDERA EXT4121,1,3,4
12/18/2022,MARONDERA EXT4121,1,3,4
12/19/2022,MARONDERA EXT4121,2,2,4
12/21/2022,MARONDERA EXT4121,3,1,4
12/25/2022,MARONDERA EXT4121,1,0,1
12/26/2022,MARONDERA EXT4121,1,1,2
12/27/2022,MARONDERA EXT4121,2,1,3
12/29/2022,MARONDERA EXT4121,2,0,2
12/30/2022,MARONDERA EXT4121,1,0,1
1/1/2022,MASVINGO,5,4,9
1/2/2022,MASVINGO,6,4,10
1/3/2022,MASVINGO,7,5,12
1/4/2022,MASVINGO,8,4,12
1/5/2022,MASVINGO,8,6,14
1/6/2022,MASVINGO,9,5,14
1/7/2022,MASVINGO,7,6,13
1/8/2022,MASVINGO,9,1,10
1/9/2022,MASVINGO,3,5,8
1/10/2022,MASVINGO,9,2,11
1/11/2022,MASVINGO,5,6,11
1/12/2022,MASVINGO,8,4,12
1/13/2022,MASVINGO,6,4,10
1/14/2022,MASVINGO,9,5,14
1/15/2022,MASVINGO,5,6,11
1/16/2022,MASVINGO,4,2,6
1/17/2022,MASVINGO,7,4,11
1/18/2022,MASVINGO,4,3,7
1/19/2022,MASVINGO,8,2,10
1/20/2022,MASVINGO,8,5,13
1/21/2022,MASVINGO,3,4,7
1/22/2022,MASVINGO,3,2,5
1/23/2022,MASVINGO,8,3,11
1/25/2022,MASVINGO,3,1,4
1/26/2022,MASVINGO,4,2,6
1/27/2022,MASVINGO,4,2,6
1/28/2022,MASVINGO,10,2,12
1/29/2022,MASVINGO,4,5,9
1/31/2022,MASVINGO,3,0,3
2/1/2022,MASVINGO,5,1,6
2/2/2022,MASVINGO,2,4,6
2/3/2022,MASVINGO,5,1,6
2/4/2022,MASVINGO,6,2,8
2/5/2022,MASVINGO,6,4,10
2/6/2022,MASVINGO,4,5,9
2/7/2022,MASVINGO,7,4,11
2/8/2022,MASVINGO,3,6,9
2/9/2022,MASVINGO,7,4,11
2/11/2022,MASVINGO,4,4,8
2/12/2022,MASVINGO,4,4,8
2/13/2022,MASVINGO,5,4,9
2/14/2022,MASVINGO,2,5,7
2/15/2022,MASVINGO,8,1,9
2/16/2022,MASVINGO,4,5,9
2/17/2022,MASVINGO,8,3,11
2/18/2022,MASVINGO,8,9,17
2/19/2022,MASVINGO,3,5,8
2/20/2022,MASVINGO,4,1,5
2/21/2022,MASVINGO,7,2,9
2/22/2022,MASVINGO,9,7,16
2/23/2022,MASVINGO,5,10,15
2/24/2022,MASVINGO,1,3,4
2/25/2022,MASVINGO,5,3,8
2/26/2022,MASVINGO,6,3,9
2/27/2022,MASVINGO,3,2,5
2/28/2022,MASVINGO,7,3,10
3/1/2022,MASVINGO,3,2,5
3/2/2022,MASVINGO,8,2,10
3/4/2022,MASVINGO,8,3,11
3/5/2022,MASVINGO,2,6,8
3/6/2022,MASVINGO,7,1,8
3/7/2022,MASVINGO,4,5,9
3/8/2022,MASVINGO,4,2,6
3/9/2022,MASVINGO,4,5,9
3/10/2022,MASVINGO,6,3,9
3/11/2022,MASVINGO,6,4,10
3/12/2022,MASVINGO,3,3,6
3/13/2022,MASVINGO,2,3,5
3/14/2022,MASVINGO,7,2,9
3/15/2022,MASVINGO,5,5,10
3/16/2022,MASVINGO,5,8,13
3/17/2022,MASVINGO,6,3,9
3/18/2022,MASVINGO,8,6,14
3/19/2022,MASVINGO,4,9,13
3/20/2022,MASVINGO,9,2,11
3/21/2022,MASVINGO,4,5,9
3/22/2022,MASVINGO,5,4,9
3/23/2022,MASVINGO,6,4,10
3/24/2022,MASVINGO,5,3,8
3/25/2022,MASVINGO,4,7,11
3/26/2022,MASVINGO,4,3,7
3/27/2022,MASVINGO,6,1,7
3/28/2022,MASVINGO,9,4,13
3/29/2022,MASVINGO,5,4,9
3/30/2022,MASVINGO,5,5,10
3/31/2022,MASVINGO,9,4,13
4/1/2022,MASVINGO,6,4,10
4/2/2022,MASVINGO,7,3,10
4/4/2022,MASVINGO,6,2,8
4/5/2022,MASVINGO,6,1,7
4/6/2022,MASVINGO,2,4,6
4/7/2022,MASVINGO,8,2,10
4/8/2022,MASVINGO,10,4,14
4/9/2022,MASVINGO,5,6,11
4/10/2022,MASVINGO,5,3,8
4/11/2022,MASVINGO,4,3,7
4/12/2022,MASVINGO,7,1,8
4/14/2022,MASVINGO,8,3,11
4/15/2022,MASVINGO,3,5,8
4/16/2022,MASVINGO,4,4,8
4/17/2022,MASVINGO,5,3,8
4/18/2022,MASVINGO,2,4,6
4/19/2022,MASVINGO,7,2,9
4/20/2022,MASVINGO,10,4,14
4/21/2022,MASVINGO,5,3,8
4/22/2022,MASVINGO,5,4,9
4/23/2022,MASVINGO,7,3,10
4/24/2022,MASVINGO,6,1,7
4/25/2022,MASVINGO,7,3,10
4/26/2022,MASVINGO,7,5,12
4/27/2022,MASVINGO,10,2,12
4/28/2022,MASVINGO,3,4,7
4/29/2022,MASVINGO,8,4,12
4/30/2022,MASVINGO,6,4,10
5/1/2022,MASVINGO,6,4,10
5/2/2022,MASVINGO,5,3,8
5/3/2022,MASVINGO,7,6,13
5/4/2022,MASVINGO,5,5,10
5/5/2022,MASVINGO,5,3,8
5/6/2022,MASVINGO,6,6,12
5/7/2022,MASVINGO,6,5,11
5/9/2022,MASVINGO,4,3,7
5/10/2022,MASVINGO,5,2,7
5/12/2022,MASVINGO,5,0,5
5/13/2022,MASVINGO,5,5,10
5/14/2022,MASVINGO,7,5,12
5/15/2022,MASVINGO,7,4,11
5/16/2022,MASVINGO,2,6,8
5/17/2022,MASVINGO,6,2,8
5/18/2022,MASVINGO,3,5,8
5/19/2022,MASVINGO,9,4,13
5/20/2022,MASVINGO,9,6,15
5/21/2022,MASVINGO,11,6,17
5/22/2022,MASVINGO,3,10,13
5/23/2022,MASVINGO,8,2,10
5/24/2022,MASVINGO,6,3,9
5/25/2022,MASVINGO,6,3,9
5/26/2022,MASVINGO,5,6,11
5/27/2022,MASVINGO,8,3,11
5/28/2022,MASVINGO,7,6,13
5/29/2022,MASVINGO,9,5,14
5/30/2022,MASVINGO,8,9,17
5/31/2022,MASVINGO,7,6,13
6/1/2022,MASVINGO,7,5,12
6/2/2022,MASVINGO,9,4,13
6/3/2022,MASVINGO,5,8,13
6/4/2022,MASVINGO,11,5,16
6/5/2022,MASVINGO,8,7,15
6/6/2022,MASVINGO,7,7,14
6/7/2022,MASVINGO,9,8,17
6/8/2022,MASVINGO,10,7,17
6/9/2022,MASVINGO,11,6,17
6/10/2022,MASVINGO,9,9,18
6/11/2022,MASVINGO,7,7,14
6/12/2022,MASVINGO,5,5,10
6/13/2022,MASVINGO,8,4,12
6/14/2022,MASVINGO,6,5,11
6/15/2022,MASVINGO,7,4,11
6/16/2022,MASVINGO,9,3,12
6/17/2022,MASVINGO,5,6,11
6/18/2022,MASVINGO,4,6,10
6/19/2022,MASVINGO,7,4,11
6/20/2022,MASVINGO,7,5,12
6/21/2022,MASVINGO,2,6,8
6/22/2022,MASVINGO,7,4,11
6/23/2022,MASVINGO,11,4,15
6/24/2022,MASVINGO,4,8,12
6/25/2022,MASVINGO,7,5,12
6/26/2022,MASVINGO,6,6,12
6/27/2022,MASVINGO,7,6,13
6/28/2022,MASVINGO,3,6,9
6/29/2022,MASVINGO,6,2,8
6/30/2022,MASVINGO,6,3,9
7/1/2022,MASVINGO,9,6,15
7/2/2022,MASVINGO,8,7,15
7/3/2022,MASVINGO,9,7,16
7/4/2022,MASVINGO,9,3,12
7/5/2022,MASVINGO,5,5,10
7/6/2022,MASVINGO,5,6,11
7/7/2022,MASVINGO,8,6,14
7/8/2022,MASVINGO,10,8,18
7/9/2022,MASVINGO,8,7,15
7/10/2022,MASVINGO,3,7,10
7/11/2022,MASVINGO,14,4,18
7/12/2022,MASVINGO,2,8,10
7/13/2022,MASVINGO,9,4,13
7/14/2022,MASVINGO,9,8,17
7/15/2022,MASVINGO,8,7,15
7/16/2022,MASVINGO,11,4,15
7/17/2022,MASVINGO,1,5,6
7/18/2022,MASVINGO,5,2,7
7/19/2022,MASVINGO,7,5,12
7/20/2022,MASVINGO,5,4,9
7/21/2022,MASVINGO,7,4,11
7/22/2022,MASVINGO,8,3,11
7/23/2022,MASVINGO,5,5,10
7/24/2022,MASVINGO,8,2,10
7/25/2022,MASVINGO,7,6,13
7/26/2022,MASVINGO,9,6,15
7/28/2022,MASVINGO,4,4,8
7/29/2022,MASVINGO,6,4,10
7/31/2022,MASVINGO,5,0,5
8/1/2022,MASVINGO,4,3,7
8/2/2022,MASVINGO,9,3,12
8/3/2022,MASVINGO,11,6,17
8/4/2022,MASVINGO,4,9,13
8/5/2022,MASVINGO,2,5,7
8/6/2022,MASVINGO,8,3,11
8/7/2022,MASVINGO,3,6,9
8/8/2022,MASVINGO,5,5,10
8/10/2022,MASVINGO,5,1,6
8/11/2022,MASVINGO,2,2,4
8/12/2022,MASVINGO,8,3,11
8/13/2022,MASVINGO,2,7,9
8/14/2022,MASVINGO,5,3,8
8/15/2022,MASVINGO,9,6,15
8/16/2022,MASVINGO,13,3,16
8/17/2022,MASVINGO,4,9,13
8/18/2022,MASVINGO,7,5,12
8/19/2022,MASVINGO,5,4,9
8/21/2022,MASVINGO,6,1,7
8/22/2022,MASVINGO,4,5,9
8/24/2022,MASVINGO,4,1,5
8/25/2022,MASVINGO,4,2,6
8/26/2022,MASVINGO,6,3,9
8/27/2022,MASVINGO,5,3,8
8/28/2022,MASVINGO,3,2,5
8/29/2022,MASVINGO,7,4,11
8/30/2022,MASVINGO,5,6,11
8/31/2022,MASVINGO,4,7,11
9/1/2022,MASVINGO,8,7,15
9/2/2022,MASVINGO,6,4,10
9/3/2022,MASVINGO,7,6,13
9/4/2022,MASVINGO,3,4,7
9/5/2022,MASVINGO,3,2,5
9/6/2022,MASVINGO,5,2,7
9/7/2022,MASVINGO,5,2,7
9/8/2022,MASVINGO,8,3,11
9/9/2022,MASVINGO,4,6,10
9/10/2022,MASVINGO,5,5,10
9/11/2022,MASVINGO,6,2,8
9/12/2022,MASVINGO,5,3,8
9/13/2022,MASVINGO,5,3,8
9/14/2022,MASVINGO,5,3,8
9/15/2022,MASVINGO,3,4,7
9/16/2022,MASVINGO,9,3,12
9/17/2022,MASVINGO,4,5,9
9/18/2022,MASVINGO,5,2,7
9/19/2022,MASVINGO,8,5,13
9/20/2022,MASVINGO,2,4,6
9/21/2022,MASVINGO,8,2,10
9/22/2022,MASVINGO,5,5,10
9/23/2022,MASVINGO,8,3,11
9/24/2022,MASVINGO,8,7,15
9/25/2022,MASVINGO,7,3,10
9/26/2022,MASVINGO,7,6,13
9/27/2022,MASVINGO,4,6,10
9/28/2022,MASVINGO,7,7,14
9/29/2022,MASVINGO,8,6,14
9/30/2022,MASVINGO,4,7,11
10/1/2022,MASVINGO,3,3,6
10/2/2022,MASVINGO,4,4,8
10/3/2022,MASVINGO,4,3,7
10/4/2022,MASVINGO,6,1,7
10/5/2022,MASVINGO,5,1,6
10/6/2022,MASVINGO,3,3,6
10/7/2022,MASVINGO,10,2,12
10/8/2022,MASVINGO,4,7,11
10/9/2022,MASVINGO,6,5,11
10/10/2022,MASVINGO,4,9,13
10/11/2022,MASVINGO,4,2,6
10/12/2022,MASVINGO,3,3,6
10/13/2022,MASVINGO,3,3,6
10/14/2022,MASVINGO,5,3,8
10/15/2022,MASVINGO,2,5,7
10/16/2022,MASVINGO,7,2,9
10/18/2022,MASVINGO,5,0,5
10/19/2022,MASVINGO,5,3,8
10/20/2022,MASVINGO,5,5,10
10/21/2022,MASVINGO,6,7,13
10/22/2022,MASVINGO,9,4,13
10/23/2022,MASVINGO,3,6,9
10/24/2022,MASVINGO,5,4,9
10/25/2022,MASVINGO,5,4,9
10/26/2022,MASVINGO,7,6,13
10/27/2022,MASVINGO,6,2,8
10/28/2022,MASVINGO,1,5,6
10/29/2022,MASVINGO,2,1,3
10/30/2022,MASVINGO,5,1,6
10/31/2022,MASVINGO,10,5,15
11/1/2022,MASVINGO,3,5,8
11/2/2022,MASVINGO,4,1,5
11/3/2022,MASVINGO,2,5,7
11/4/2022,MASVINGO,6,4,10
11/5/2022,MASVINGO,2,4,6
11/7/2022,MASVINGO,4,0,4
11/8/2022,MASVINGO,4,2,6
11/9/2022,MASVINGO,1,4,5
11/10/2022,MASVINGO,5,4,9
11/11/2022,MASVINGO,6,5,11
11/12/2022,MASVINGO,4,2,6
11/13/2022,MASVINGO,2,2,4
11/14/2022,MASVINGO,4,3,7
11/15/2022,MASVINGO,3,1,4
11/16/2022,MASVINGO,4,2,6
11/17/2022,MASVINGO,6,2,8
11/18/2022,MASVINGO,11,5,16
11/19/2022,MASVINGO,7,8,15
11/20/2022,MASVINGO,6,5,11
11/21/2022,MASVINGO,7,5,12
11/22/2022,MASVINGO,6,6,12
11/23/2022,MASVINGO,3,8,11
11/24/2022,MASVINGO,2,2,4
11/25/2022,MASVINGO,5,4,9
11/26/2022,MASVINGO,7,3,10
11/27/2022,MASVINGO,5,6,11
11/28/2022,MASVINGO,4,7,11
11/29/2022,MASVINGO,12,3,15
11/30/2022,MASVINGO,12,8,20
12/1/2022,MASVINGO,5,9,14
12/2/2022,MASVINGO,3,5,8
12/3/2022,MASVINGO,4,5,9
12/4/2022,MASVINGO,3,4,7
12/5/2022,MASVINGO,6,3,9
12/6/2022,MASVINGO,6,3,9
12/7/2022,MASVINGO,8,6,14
12/8/2022,MASVINGO,4,12,16
12/9/2022,MASVINGO,4,3,7
12/10/2022,MASVINGO,5,2,7
12/11/2022,MASVINGO,5,3,8
12/12/2022,MASVINGO,7,5,12
12/13/2022,MASVINGO,6,7,13
12/14/2022,MASVINGO,4,7,11
12/15/2022,MASVINGO,3,7,10
12/16/2022,MASVINGO,7,3,10
12/17/2022,MASVINGO,5,7,12
12/18/2022,MASVINGO,6,1,7
12/19/2022,MASVINGO,3,5,8
12/20/2022,MASVINGO,4,5,9
12/21/2022,MASVINGO,7,5,12
12/22/2022,MASVINGO,3,11,14
12/23/2022,MASVINGO,3,5,8
12/24/2022,MASVINGO,8,4,12
12/25/2022,MASVINGO,10,6,16
12/26/2022,MASVINGO,3,8,11
12/27/2022,MASVINGO,7,4,11
12/28/2022,MASVINGO,6,5,11
12/29/2022,MASVINGO,4,6,10
12/30/2022,MASVINGO,6,4,10
12/31/2022,MASVINGO,5,4,9
1/1/2022,MT DARWIN,3,2,5
1/2/2022,MT DARWIN,6,0,6
1/3/2022,MT DARWIN,4,3,7
1/4/2022,MT DARWIN,4,0,4
1/5/2022,MT DARWIN,6,1,7
1/6/2022,MT DARWIN,5,2,7
1/8/2022,MT DARWIN,5,0,5
1/9/2022,MT DARWIN,2,2,4
1/10/2022,MT DARWIN,3,2,5
1/11/2022,MT DARWIN,4,1,5
1/15/2022,MT DARWIN,5,0,5
1/16/2022,MT DARWIN,3,1,4
1/19/2022,MT DARWIN,1,0,1
1/20/2022,MT DARWIN,3,0,3
1/21/2022,MT DARWIN,2,1,3
1/23/2022,MT DARWIN,3,0,3
1/24/2022,MT DARWIN,2,2,4
1/26/2022,MT DARWIN,6,0,6
1/27/2022,MT DARWIN,6,5,11
1/29/2022,MT DARWIN,3,0,3
1/30/2022,MT DARWIN,2,0,2
1/31/2022,MT DARWIN,5,1,6
2/1/2022,MT DARWIN,5,3,8
2/2/2022,MT DARWIN,2,5,7
2/3/2022,MT DARWIN,3,2,5
2/4/2022,MT DARWIN,4,3,7
2/6/2022,MT DARWIN,2,0,2
2/7/2022,MT DARWIN,5,2,7
2/8/2022,MT DARWIN,4,4,8
2/9/2022,MT DARWIN,2,3,5
2/10/2022,MT DARWIN,5,1,6
2/11/2022,MT DARWIN,4,3,7
2/13/2022,MT DARWIN,3,1,4
2/14/2022,MT DARWIN,2,1,3
2/15/2022,MT DARWIN,3,1,4
2/17/2022,MT DARWIN,3,1,4
2/19/2022,MT DARWIN,1,0,1
2/20/2022,MT DARWIN,4,1,5
2/21/2022,MT DARWIN,5,0,5
2/22/2022,MT DARWIN,2,4,6
2/23/2022,MT DARWIN,7,0,7
